mandt,matnr,ersda,ernam,laeda,aenam,vpsta,pstat,lvorm,mtart,mbrsh,matkl,bismt,meins,bstme,zeinr,zeiar,zeivr,zeifo,aeszn,blatt,blanz,ferth,formt,groes,wrkst,normt,labor,ekwsl,brgew,ntgew,gewei,volum,voleh,behvo,raube,tempb,disst,tragr,stoff,spart,kunnr,eannr,wesch,bwvor,bwscl,saiso,etiar,etifo,entar,ean11,numtp,laeng,breit,hoehe,meabm,prdha,aeklk,cadkz,qmpur,ergew,ergei,ervol,ervoe,gewto,volto,vabme,kzrev,kzkfg,xchpf,vhart,fuelg,stfak,magrv,begru,datab,liqdt,saisj,plgtp,mlgut,extwg,satnr,attyp,kzkup,kznfm,pmata,mstae,mstav,mstde,mstdv,taklv,rbnrm,mhdrz,mhdhb,mhdlp,inhme,inhal,vpreh,etiag,inhbr,cmeth,cuobf,kzumw,kosch,sprof,nrfhg,mfrpn,mfrnr,bmatn,mprof,kzwsm,saity,profl,ihivi,iloos,serlv,kzgvh,xgchp,kzeff,compl,iprkz,rdmhd,przus,mtpos_mara,bflme,matfi,cmrel,bbtyp,sled_bbd,gtin_variant,gennr,rmatp,gds_relevant,weora,hutyp_dflt,pilferable,whstc,whmatgr,hndlcode,hazmat,hutyp,tare_var,maxc,maxc_tol,maxl,maxb,maxh,maxdim_uom,herkl,mfrgr,qqtime,qqtimeuom,qgrp,serial,ps_smartform,logunit,cwqrel,cwqproc,cwqtolgr,adprof,ipmipproduct,allow_pmat_igno,medium,commodity,animal_origin,textile_comp_ind,sgt_csgr,sgt_covsa,sgt_stat,sgt_scope,sgt_rel,fsh_mg_at1,fsh_mg_at2,fsh_mg_at3,fsh_sealv,fsh_seaim,fsh_sc_mid,anp,psm_code,bev1_luleinh,bev1_luldegrp,bev1_nestruccat,dsd_sl_toltyp,dsd_sv_cnt_grp,dsd_vc_group,vso_r_tilt_ind,vso_r_stack_ind,vso_r_bot_ind,vso_r_top_ind,vso_r_stack_no,vso_r_pal_ind,vso_r_pal_ovr_d,vso_r_pal_ovr_w,vso_r_pal_b_ht,vso_r_pal_min_h,vso_r_tol_b_ht,vso_r_no_p_gvh,vso_r_quan_unit,vso_r_kzgvh_ind,packcode,dg_pack_status,mcond,retdelc,loglev_reto,nsnid,adspc_spc,imatn,picnum,bstat,color_atinn,size1_atinn,size2_atinn,color,size1,size2,free_char,care_code,brand_id,fiber_code1,fiber_part1,fiber_code2,fiber_part2,fiber_code3,fiber_part3,fiber_code4,fiber_part4,fiber_code5,fiber_part5,fashgrd,operation_flag,is_deleted,recordstamp
800,T-T308,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T309,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T310,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T311,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T312,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T313,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T314,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T315,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T316,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T317,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T318,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T319,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T320,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T321,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T322,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T323,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T324,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T325,2001-02-01,KIRST,2001-04-24,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T326,2001-06-01,KIRST,2001-06-01,KIRST,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T327,2001-06-01,KIRST,2001-06-01,KIRST,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T328,2001-06-01,KIRST,2001-06-01,KIRST,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T329,2001-06-01,KIRST,2001-06-01,KIRST,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T330,2001-06-01,KIRST,2001-06-01,KIRST,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,8.8,,,1,,,,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T400,2001-02-01,KIRST,2015-02-13,I008505,KEPDLSQBGZXV,KEPDLSQBGV,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,(ST 60/C45),,,2,12.000000000,10.000000000,KG,,,,,,003,0001,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T401,2001-02-01,KIRST,2015-02-13,I008505,KEPDLSQBGZXV,KEPDLSQBGV,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,(ST 60/C45),,,2,12.000000000,10.000000000,KG,,,,,,003,0001,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T402,2001-02-01,KIRST,2003-07-10,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,(ST 60/C45),,,2,12.000000000,10.000000000,KG,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T403,2001-02-01,KIRST,2003-07-10,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,(ST 60/C45),,,2,12.000000000,10.000000000,KG,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T404,2001-02-01,KIRST,2003-07-10,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,(ST 60/C45),,,2,12.000000000,10.000000000,KG,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T405,2001-02-01,KIRST,2003-07-10,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,(ST 60/C45),,,2,12.000000000,10.000000000,KG,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T406,2001-02-01,KIRST,2003-07-10,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,(ST 60/C45),,,2,12.000000000,10.000000000,KG,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T407,2001-02-01,KIRST,2003-07-10,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,(ST 60/C45),,,2,12.000000000,10.000000000,KG,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T408,2001-02-01,KIRST,2003-07-10,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,(ST 60/C45),,,2,12.000000000,10.000000000,KG,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T409,2001-02-01,KIRST,2003-07-10,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,(ST 60/C45),,,2,12.000000000,10.000000000,KG,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
800,T-T410,2001-02-01,KIRST,2003-07-10,OBERBOERSCHG,KEPDLSQBGZX,KEPDLSQBG,,ROH,M,001,IDES: 100-130,ST,,,,,,,,000,,,,(ST 60/C45),,,2,12.000000000,10.000000000,KG,,,,,,003,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:16.635827+00:00
