mandt,matnr,spras,maktx,maktg,operation_flag,is_deleted,recordstamp
800,T-ATA18,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA22,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO10,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA27,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA09,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,HT_ITBUNDLE,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA04,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO14,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO30,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO01,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO09,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,HT_MANUALS,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA25,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA07,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO24,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO08,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,HT_SUBSCRIPTION,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,HT_TRAININGSESSNS,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA30,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO12,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO25,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA10,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO03,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO02,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO06,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA02,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,REVREC BY DELIVERY,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA23,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA21,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA17,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO21,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA26,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,M-10,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA29,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO28,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA24,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO19,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO18,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA05,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATO20,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATA06,S,Pantalla plana MS 1775P,PANTALLA PLANA MS 1775P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB08,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM10,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB16,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM18,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB09,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB26,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB29,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB20,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB19,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM21,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB18,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM26,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM04,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM12,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB10,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB15,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB17,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM28,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM27,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM20,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM23,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-JH-MONISTAR2003,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM09,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB07,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM07,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM30,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM16,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM13,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB12,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB01,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB25,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM24,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB04,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB28,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM03,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-JH-GK2303,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM29,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB27,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM01,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB05,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB14,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM08,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB02,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB06,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB30,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB23,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM15,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM14,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM11,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB22,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB11,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB24,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM19,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB13,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM25,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM06,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM17,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM05,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB21,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM22,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,M-11,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATM02,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,T-ATB03,S,Pantalla plana MS 1785P,PANTALLA PLANA MS 1785P,I,False,2021-03-31 02:53:44.055865+00:00
800,R-1141,1,,"PAQ MONITOR, 20"", COLOR",I,False,2021-03-31 02:53:44.055865+00:00
800,MSA-2005,1,"PAQ 显示器，20""，彩色","PAQ MONITOR, 20"", COLOR",I,False,2021-03-31 02:53:44.055865+00:00
800,R-1142,1,,"PAQ MONITOR, 21"", COLOR",I,False,2021-03-31 02:53:44.055865+00:00
800,MSA-2006,1,"PAQ 显示器，21""，彩色","PAQ MONITOR, 21"", COLOR",I,False,2021-03-31 02:53:44.055865+00:00
800,PC6-S-360,1,PC Case for PC Type 100,PC CASE FOR PC TYPE 100,I,False,2021-03-31 02:53:44.055865+00:00
800,PC6-S-460,1,PC Case for PC Type 200,PC CASE FOR PC TYPE 200,I,False,2021-03-31 02:53:44.055865+00:00
800,PC-MONITOR,1,"PC-Monitor Standard 19""","PC-MONITOR STANDARD 19""",I,False,2021-03-31 02:53:44.055865+00:00
800,PC-MONITOR,D,"PC-Monitor Standard 19""","PC-MONITOR STANDARD 19""",I,False,2021-03-31 02:53:44.055865+00:00
800,R100058,D,PFI-0898 Funk-Headphone,PFI-0898 FUNK-HEADPHONE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T416,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T419,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T424,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T404,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T413,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T428,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T400S,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T405,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,ML-310,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-100-311,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T417,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T421,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T409,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,100-310,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T413,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T419,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T427,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T404,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T499,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,LSL-100-310,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T407,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T411,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T418,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,107-310,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T412,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T411,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T406,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T401,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T426,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T423,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,102-310,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T406,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T400,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T403,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T430,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T425,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T418,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T429,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T425,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T408,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T422,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T415,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T417,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T409,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T412,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T426,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T414,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T420,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T428,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T415,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T414,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T410,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T405,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T416,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T420,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T403,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T402,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,400-310,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-100-310,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T430,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T422,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,RU-100-310,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T401,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T429,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T400,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T402,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T421,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,R-T427,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T408,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T424,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T423,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T407,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,T-T410,S,Pieza bruta para el eje,PIEZA BRUTA PARA EL EJE,I,False,2021-03-31 02:53:44.055865+00:00
800,GS-1000,1,Planetary gear mounting,PLANETARY GEAR MOUNTING,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD11,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD21,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD18,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD01,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD29,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD23,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD07,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD28,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD15,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD09,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD26,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD22,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD27,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD00,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD20,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD03,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD17,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD10,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD04,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD24,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD25,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD19,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD12,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD08,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,R-1270C,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD14,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD30,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
800,T-TD16,D,Platine für Modem X.25,PLATINE FÜR MODEM X.25,I,False,2021-03-31 02:53:44.055865+00:00
